차량 구분,국가명,연도,월,수출량,차종,거래 유형,판매량,공장명(국가),공장 코드,공장판매량,Korea,U.S.A,Canada,Mexico,Europe,Eastern Europe,Latin America,Middle East,Africa,Asia Pacific,India,China,총판매량,차량단가,차량가격,평균구매금액,구매빈도,고객유지기간,CLTV,CLTV_log,최근구매연도,구매횟수,총구매금액,R,F,M,RFM점수,고객등급
일반 차량,Asia / Pacific,2023,1,0.0, bongo,국내,3580.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,1,0.0, bongo,수출,3014.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,1,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,1,0.0, bongo,수출,141.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,2,0.0, bongo,국내,8977.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,2,0.0, bongo,수출,3134.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,2,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,2,0.0, bongo,수출,36.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,3,0.0, bongo,국내,6806.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,3,0.0, bongo,수출,3003.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,3,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,3,0.0, bongo,수출,15.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,4,0.0, bongo,국내,5258.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,4,0.0, bongo,수출,2919.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,4,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,4,0.0, bongo,수출,35.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,5,0.0, bongo,국내,5269.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,5,0.0, bongo,수출,2775.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,5,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,5,0.0, bongo,수출,107.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,6,0.0, bongo,국내,4435.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,6,0.0, bongo,수출,2635.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,6,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,6,0.0, bongo,수출,277.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,7,0.0, bongo,국내,5665.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,7,0.0, bongo,수출,3987.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,7,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,7,0.0, bongo,수출,192.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,8,0.0, bongo,국내,3892.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,8,0.0, bongo,수출,2437.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,8,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,8,0.0, bongo,수출,180.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,9,0.0, bongo,국내,4480.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,9,0.0, bongo,수출,3636.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,9,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,9,0.0, bongo,수출,213.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,10,0.0, bongo,국내,4887.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,10,0.0, bongo,수출,3010.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,10,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,10,0.0, bongo,수출,186.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,11,0.0, bongo,국내,5855.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,11,0.0, bongo,수출,3097.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,11,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,11,0.0, bongo,수출,94.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,12,0.0, bongo,국내,3815.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2023,12,0.0, bongo,수출,3285.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,12,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2023,12,0.0, bongo,수출,81.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,1,0.0, bongo,국내,2419.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,1,0.0, bongo,수출,2758.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2025,1,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2025,1,0.0, bongo,수출,17.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,2,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,2,0.0, bongo,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2025,2,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2025,2,0.0, bongo,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,3,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
일반 차량,Asia / Pacific,2025,3,0.0, bongo,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2025,3,0.0, bongo,국내,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
특수 차량,Asia / Pacific,2025,3,0.0, bongo,수출,0.0,China Plants,0,0.0,283.2522146951537,826.6840458811262,90.34631360332295,103.25818181818182,574.922355393434,84.1786085150571,146.81600831600832,176.756376887038,52.50259336099585,171.62221069019202,255.1407792207792,86.8365334717177,2852.316221853007,22000000,62750956880.76615,62750956880.76615,2852.316221853007,2.0833333333333335,372886608849599.7,33.55229549163344,2025,2,62750956880.76615,1,1,1,3,저위험
